address,label,sol_path,has_verified_source
0xfd1e3d3e641f224ce8e1117866cf3f01ed2d5d9f,1,raw_data/0xfd1e3d3e641f224ce8e1117866cf3f01ed2d5d9f/JackPot.sol,1
0x5028c107fe2539757d65377576f49a2744d4523c,0,,0
0xe7771499e86f059e31039aac800d535f09316aaa,1,raw_data/0xe7771499e86f059e31039aac800d535f09316aaa/GenericOHMFork.sol,1
0x3da64a6ad15dcd9524512430a6a0a6294070c7d9,0,,0
0x8477415848c418b82ffa211ebcd15a1d44dfb594,1,raw_data/0x8477415848c418b82ffa211ebcd15a1d44dfb594/ERC20.sol,1
0xba5e8a9b89cbb90353562856d1da9cb0b129864e,0,,0
0x57d8034bb0c3d711ab94ddc9779541e5b80e3809,1,raw_data/0x57d8034bb0c3d711ab94ddc9779541e5b80e3809/BONE.sol,1
0x4c28a5096e4776cd9f02249ce96939ca87f0b657,1,raw_data/0x4c28a5096e4776cd9f02249ce96939ca87f0b657/STEALTH_X.sol,1
0xb85f4a0325a6652afbd606eb5173d374308cf287,1,raw_data/0xb85f4a0325a6652afbd606eb5173d374308cf287/LAZIO.sol,1
0x6c18886744d6dff607cb2dc2526d9b6f4a4c88b2,1,raw_data/0x6c18886744d6dff607cb2dc2526d9b6f4a4c88b2/Continuum.sol,1
0x88104d6cbd61b5c431a7ce66d57e988f457c8d7a,0,raw_data/0x88104d6cbd61b5c431a7ce66d57e988f457c8d7a/UserWallet.sol,1
0xd91203ab5bb40ab4389126e757bf80c40aa9e455,1,raw_data/0xd91203ab5bb40ab4389126e757bf80c40aa9e455/PetRock.sol,1
0xce6bf6bf408a0659df6ddbe36be7717c77b8e9f2,0,,0
0x7752de3d528cb4228c6bd830a33a169c3c4609f8,1,raw_data/0x7752de3d528cb4228c6bd830a33a169c3c4609f8/StandardERC20.sol,1
0x54c0b460539e1789b935d680a4712924e8ef81a5,1,raw_data/0x54c0b460539e1789b935d680a4712924e8ef81a5/CART.sol,1
0xe730b68a661376f056f18f2a9f53eea546dd96e6,1,raw_data/0xe730b68a661376f056f18f2a9f53eea546dd96e6/ERC20.sol,1
0x350491c119628d62ee543ebd5d60759d3463a006,0,,0
0x694ee6eba41e30f5b772c7bf5f91481caf07e861,0,,0
0x2ef72493787f05c4f8946c70bd0438088cc3e3f7,1,raw_data/0x2ef72493787f05c4f8946c70bd0438088cc3e3f7/BuildABetterFuture.sol,1
0x0af933bf337abeb0fc0c16ea452d22f890fdaf62,1,raw_data/0x0af933bf337abeb0fc0c16ea452d22f890fdaf62/AmpChain.sol,1
0xac55602dab56d7cfde468d94ea60314b43ac26a9,0,,0
0x79fb90fe3e250fea06bcf2f594c34cf22ef4cd8e,1,raw_data/0x79fb90fe3e250fea06bcf2f594c34cf22ef4cd8e/UniswapExchange.sol,1
0x9b33217ea82d9afa585da0bdb1b6f777ad59ec04,0,,0
0xb37d025fde8b45d105edec9078f3e8e73f8274b4,1,raw_data/0xb37d025fde8b45d105edec9078f3e8e73f8274b4/ERC20.sol,1
0xcec143f72a4d2dbdc70bb6562eaddb13b13229a2,0,raw_data/0xcec143f72a4d2dbdc70bb6562eaddb13b13229a2/Forwarder.sol,1
0x3b4ac12548a2046069e3d624ecdeb189aa4739a3,0,raw_data/0x3b4ac12548a2046069e3d624ecdeb189aa4739a3/SmartWallet.sol,1
0x17018814985480262eb48e26b3e78c226966b405,1,raw_data/0x17018814985480262eb48e26b3e78c226966b405/BunsenBurnerInu.sol,1
0xde08674969a028193238f91cf65f049827ba9f67,0,,0
0xaadb7d2b1130593ae07e112242611d891c73a7db,0,,0
0x378903a03fb2c3ac76bb52773e3ce11340377a32,1,raw_data/0x378903a03fb2c3ac76bb52773e3ce11340377a32/ClipperCoin.sol,1
0xb3c17d57982e8ebf567c99416001919932b1a4b8,0,raw_data/0xb3c17d57982e8ebf567c99416001919932b1a4b8/UserWallet.sol,1
0xd821e94be7830104bd8a9ae869296776461cd508,0,raw_data/0xd821e94be7830104bd8a9ae869296776461cd508/Forwarder.sol,1
0x8480828d5b2976fab039e5a2f59f40b9cfa4be0a,1,raw_data/0x8480828d5b2976fab039e5a2f59f40b9cfa4be0a/DecanectCoin.sol,1
0xefb497223bc39176087c834b16eb748f817939a6,0,,0
0xca2ec6bfb94ee8d6de249eea41c1206246dc5576,0,raw_data/0xca2ec6bfb94ee8d6de249eea41c1206246dc5576/UserWallet.sol,1
0x2e0794073ec7b08e40d80a41599bb31df042e4e5,1,raw_data/0x2e0794073ec7b08e40d80a41599bb31df042e4e5/nice_chance.sol,1
0x63b7f1e6560e4fb1cf3d76244ea3d5543552946c,0,raw_data/0x63b7f1e6560e4fb1cf3d76244ea3d5543552946c/UserWallet.sol,1
0x4b4c853e309ff1f41f8a41c09798e11a49f3a1b3,1,raw_data/0x4b4c853e309ff1f41f8a41c09798e11a49f3a1b3/ERC20.sol,1
0x6b0cd34cc2bd2a1630140402cd75c40a6e53539c,1,raw_data/0x6b0cd34cc2bd2a1630140402cd75c40a6e53539c/UniswapExchange.sol,1
0x7cbbb061b80dcb3859f6526ef87d1b0ea5f8263c,1,raw_data/0x7cbbb061b80dcb3859f6526ef87d1b0ea5f8263c/BaseApe.sol,1
0x771a95d0b2c0e6e5dbd8c519186454cf6c948da0,1,raw_data/0x771a95d0b2c0e6e5dbd8c519186454cf6c948da0/NatureBoyInu.sol,1
0x9ef2b30756e215e8bfd82298dbac784d3541bdf6,1,raw_data/0x9ef2b30756e215e8bfd82298dbac784d3541bdf6/Sady.sol,1
0x0ec56b8652a4a8f0d0b6f61b359711d9d837d78d,1,raw_data/0x0ec56b8652a4a8f0d0b6f61b359711d9d837d78d/Imperfect.sol,1
0x4cd0ecfe68360ad448c781f8b6834b15b284c9ef,1,raw_data/0x4cd0ecfe68360ad448c781f8b6834b15b284c9ef/Token.sol,1
0x42c361ade5f65fde44315eb713bf01c03f885adb,1,raw_data/0x42c361ade5f65fde44315eb713bf01c03f885adb/TrustTehProcess.sol,1
0x58ffe46efbb1e33dfd454e83fc5735419a26a606,0,,0
0x1323f09146e76a29976ce59f2c0050386f2ca7a5,0,,0
0x19833fd5c6801cb414689ea8fd2d3c194865fc82,0,raw_data/0x19833fd5c6801cb414689ea8fd2d3c194865fc82/DSProxy.sol,1
0xaa885f62ff0d862b188b2f48717bfb52709d70d6,0,,0
0x2605dc4955d71e9723426b7bfd284861bd7a0d24,0,raw_data/0x2605dc4955d71e9723426b7bfd284861bd7a0d24/UserWallet.sol,1
0x24913649eac0a0b16dfaaf0c93bd0b3008574483,0,,0
0xa395480a4a90c7066c8ddb5db83e2718e750641c,1,raw_data/0xa395480a4a90c7066c8ddb5db83e2718e750641c/PreSaleFund.sol,1
0x89920da44e23ec3b29d9adf0ed2aa15256c3b71e,0,,0
0xaa7b379bdf6e16961e3213d90a4c15d1251a15c0,0,,0
0xf7079a2b8b3caf4c4c47a8448127e248a5f6a715,0,raw_data/0xf7079a2b8b3caf4c4c47a8448127e248a5f6a715/UserWallet.sol,1
0xb371a72a1d334f830094b66eb25b4585ce6df0ea,1,raw_data/0xb371a72a1d334f830094b66eb25b4585ce6df0ea/Ninjaz.sol,1
0x36ff24a7e5364352fcd5e83e10be10f431acc4c4,1,raw_data/0x36ff24a7e5364352fcd5e83e10be10f431acc4c4/ERC20.sol,1
0xb5e761c28b09ae956b9bbfea385d9e6f8056bc9b,1,raw_data/0xb5e761c28b09ae956b9bbfea385d9e6f8056bc9b/ColdToken.sol,1
0x4b55afdaa5d4a5452e38751096304de1b764cea4,0,,0
0x650fbbcb3a8b1d92c822c92908e933a0f1a774ab,0,,0
0x52ee27481e28ea9516b1d1176b8d237468016f7c,1,raw_data/0x52ee27481e28ea9516b1d1176b8d237468016f7c/FrunkPuppy.sol,1
0xee0c4e51f83ed161dd3165e30a5a21082ecc1c50,0,raw_data/0xee0c4e51f83ed161dd3165e30a5a21082ecc1c50/UserWallet.sol,1
0x2fc13547824e60de83c41cd4dc88b9f99d894b1f,1,raw_data/0x2fc13547824e60de83c41cd4dc88b9f99d894b1f/NyanInu.sol,1
0x9b65b3f5fff4e82ff5358539ff09457c8d220088,0,,0
0xe2975dfb6959674505650c725d710a480786bcd2,0,,0
0xfbfe32286a18d74ba5a30953ad1d58bf5e89f705,1,raw_data/0xfbfe32286a18d74ba5a30953ad1d58bf5e89f705/Mozik.sol,1
0x0d100561a9632804f6b6957ee19b9fbf8ad29edb,0,,0
0x52e8ebf98ef95d373d29041182830bf13c52588f,1,raw_data/0x52e8ebf98ef95d373d29041182830bf13c52588f/TokenContract.sol,1
0x662abcad0b7f345ab7ffb1b1fbb9df7894f18e66,1,raw_data/0x662abcad0b7f345ab7ffb1b1fbb9df7894f18e66/CarTaxiToken.sol,1
0x72765b10773a062d2f3e64aa3a9cf69a8986d717,0,,0
0xeb0335a35d10cab0c0d615d999d657a50cfd44f0,0,raw_data/0xeb0335a35d10cab0c0d615d999d657a50cfd44f0/asssderf.sol,1
0x401a7ae3479de35b2e3ea8954bef8fbf4e765609,1,raw_data/0x401a7ae3479de35b2e3ea8954bef8fbf4e765609/YAT.sol,1
0x6569ab4a0f8a95778bdaf7e91f8b86e05fd74dec,1,raw_data/0x6569ab4a0f8a95778bdaf7e91f8b86e05fd74dec/yori_coin.sol,1
0x96375485c4269e996f95cc882cd2ec516845629a,0,raw_data/0x96375485c4269e996f95cc882cd2ec516845629a/Forwarder.sol,1
0x6f1949cfedbd9c9d729cd7d9d724de06de5e44a2,0,,0
0x865385f4bcfb07ce0bc09638c47019349dfb5d39,1,raw_data/0x865385f4bcfb07ce0bc09638c47019349dfb5d39/UniswapExchange.sol,1
0xcd637f61dac298f7554d74a8d72ed8eb7696bd69,0,,0
0x91f5fc9115a72e596f9f5b6303e1009037952972,1,raw_data/0x91f5fc9115a72e596f9f5b6303e1009037952972/BONE.sol,1
0xea520ba57c2897a8123477c756725b124a964a47,0,,0
0xc9d70f5b32af0e707f7b43995365938258c971c7,1,raw_data/0xc9d70f5b32af0e707f7b43995365938258c971c7/AxieGovernance.sol,1
0x2a848dbd875f1b3c3292669f91d743cb8d931c1d,0,,0
0x488b80201de47ce907688e8d7366621b6e22a78f,0,raw_data/0x488b80201de47ce907688e8d7366621b6e22a78f/UserWallet.sol,1
0x84d7d24c766ee8c5bd27480a39a4591af1988d22,0,,0
0xc3f39cd807fc18cfc4bff6b91a34900065d3301f,0,raw_data/0xc3f39cd807fc18cfc4bff6b91a34900065d3301f/UserWallet.sol,1
0x7d0f591be4370ae9a0f76dde0f0f90693e69659b,0,,0
0x85fe93d1830f9f1a20fa48cd8dd51e67ceaf4e1a,0,,0
0x0f6d25140fc3a0e1c67adef4630575241f7e9d27,1,raw_data/0x0f6d25140fc3a0e1c67adef4630575241f7e9d27/DVGToken.sol,1
0xc27bd1414dae954606f3c0d077c208034ed062f1,1,raw_data/0xc27bd1414dae954606f3c0d077c208034ed062f1/MetaMonkeyAI.sol,1
0xaee9d6317db4470bd4981276a5fac4452206e975,0,,0
0xc1574ab95106621686d6e480f378d79c0442fe33,1,raw_data/0xc1574ab95106621686d6e480f378d79c0442fe33/QQGAME.sol,1
0x503730f512bd9fd2363a621e55867c06506ae508,0,,0
0x1da8863e7bda2280f6cf94cd27faf099e92c922b,0,,0
0xa0a461b5c22588c88c5102adf1c9aa0f88b6a948,0,raw_data/0xa0a461b5c22588c88c5102adf1c9aa0f88b6a948/UserWallet.sol,1
0x8c33186b5e33a6b83126de02f7ccba9ac75c55bf,1,raw_data/0x8c33186b5e33a6b83126de02f7ccba9ac75c55bf/BeyondProtocol.sol,1
0x6b3d5c0fdd9259c5f4692eb79b21a705b3be3106,1,raw_data/0x6b3d5c0fdd9259c5f4692eb79b21a705b3be3106/BUSY.sol,1
0xdee93c8d7df0c25bf510f37e6e19a7378bf8c360,0,raw_data/0xdee93c8d7df0c25bf510f37e6e19a7378bf8c360/UserWallet.sol,1
0x3b3a7e4ad2f847d153e8066f1b367db7fd2b0779,1,raw_data/0x3b3a7e4ad2f847d153e8066f1b367db7fd2b0779/SupDucksNFT.sol,1
0x5fb2b762b9a8d5c912fa89869b6b424f47c32fb4,0,,0
0x33b6b48d63438bbd10a1b1f9a5a722c4bcdd9f8f,1,raw_data/0x33b6b48d63438bbd10a1b1f9a5a722c4bcdd9f8f/Blackheart.sol,1
0x6f8b61d0896b594e06274ea483a62f04a7fabf21,1,raw_data/0x6f8b61d0896b594e06274ea483a62f04a7fabf21/DNF.sol,1
0xbed643ece8fe3b2c75095f35bc6453fd2b6ea8c2,1,raw_data/0xbed643ece8fe3b2c75095f35bc6453fd2b6ea8c2/MUSKBUNNY.sol,1
0xfd13b7688d9049029f5f6585b51545b9d6177458,0,raw_data/0xfd13b7688d9049029f5f6585b51545b9d6177458/UserWallet.sol,1
0x7b3c3a05fcbf18db060ef29250769cee961d75ac,1,raw_data/0x7b3c3a05fcbf18db060ef29250769cee961d75ac/PRESENT_1_ETH.sol,1
0x641074844a0dd00042347161f830346bdfe348bc,1,raw_data/0x641074844a0dd00042347161f830346bdfe348bc/SharedBank.sol,1
0xf715b09702b403f7400f55d1e4a984b79330fb5c,0,,0
0x5e4874462a65eaed54832b16e41d295359567bc7,0,,0
0xea0eb874a593c24092cb24d7982900e89629109b,0,,0
0xef0d3a0e857e019e748d363b4fdcd424928cab19,1,raw_data/0xef0d3a0e857e019e748d363b4fdcd424928cab19/Fox.sol,1
0x03a4be2965e428a96610a0de700ae27f9971df99,1,raw_data/0x03a4be2965e428a96610a0de700ae27f9971df99/UniswapExchange.sol,1
0x6c1af18a949c293ad4bfc0dc455b463498463705,1,raw_data/0x6c1af18a949c293ad4bfc0dc455b463498463705/ERC20.sol,1
0xe9344a419cc8acbb13d0cb8db0d13d61f7d6cafa,1,raw_data/0xe9344a419cc8acbb13d0cb8db0d13d61f7d6cafa/MISO.sol,1
0xe130fa94b540d16c9bde182ba5fbd6bf8ee94033,0,,0
0x80aae59c1116ceac45d16cc693114fd887f79146,0,raw_data/0x80aae59c1116ceac45d16cc693114fd887f79146/UserWallet.sol,1
0x3bafb3af16203c817ee9208c6b8a748398dae689,1,raw_data/0x3bafb3af16203c817ee9208c6b8a748398dae689/Multiply.sol,1
0xb2e87ced4fe6c46b54cef74b305892a6f0fc2fd9,1,raw_data/0xb2e87ced4fe6c46b54cef74b305892a6f0fc2fd9/FAIRYLAND.sol,1
0x92954cffc527ea09e227803ab4aeb25dd70fc05c,0,,0
0x4550a9c1f326ccfea2024c998f00ae94c63f7ba5,1,raw_data/0x4550a9c1f326ccfea2024c998f00ae94c63f7ba5/JamaicanStarlink.sol,1
0xbc140feeabb1c132e034d08e15d2b5ed2e9ec550,1,raw_data/0xbc140feeabb1c132e034d08e15d2b5ed2e9ec550/PaperhandInu.sol,1
0x6c4131d91c4affb5d1c7550ed96a18bc7ec8f034,0,raw_data/0x6c4131d91c4affb5d1c7550ed96a18bc7ec8f034/SmartWallet.sol,1
0xe82484143e2d6706de71a3d760c0d870a59d77b0,0,,0
0xffa8adac294413a470287c2cd54ab8d5b80c9d4b,1,raw_data/0xffa8adac294413a470287c2cd54ab8d5b80c9d4b/ERC20.sol,1
0x652143b367e0f0bd9a5bb498a1e76d166a2b0449,0,raw_data/0x652143b367e0f0bd9a5bb498a1e76d166a2b0449/UserWallet.sol,1
0x0432876f896a0fa4ba3a3e4a58d16ecad138332b,0,raw_data/0x0432876f896a0fa4ba3a3e4a58d16ecad138332b/UserWallet.sol,1
0xa5a5c62aaf0ea67e3bcc3499da4a95231dbb0e0c,1,raw_data/0xa5a5c62aaf0ea67e3bcc3499da4a95231dbb0e0c/Quite.sol,1
0x951d46d032f6a13b536ac35bc2f163e42dada041,1,raw_data/0x951d46d032f6a13b536ac35bc2f163e42dada041/HALLDODAY.sol,1
0x5250576bb22fe767805bf5a2048877675f2c43e5,0,,0
0xcef2391a8eabf7d55075fa0a3712f7b691996fca,0,,0
0xcef78cf4ef3ffdc256b180fe50f4b48f8f0d3e35,0,,0
0xa1483e1bc567244d5d4d8864300a34307b254417,0,,0
0x75117afb279079aa5725334e1fdfae5ecb0c814b,1,raw_data/0x75117afb279079aa5725334e1fdfae5ecb0c814b/Polkarare.sol,1
0xb933ed4bb8fdd137ac41f5c1f8cf01dc373e8c0a,0,raw_data/0xb933ed4bb8fdd137ac41f5c1f8cf01dc373e8c0a/UserWallet.sol,1
0x77fef9247d9af403ed213bb48d3a4702b702f9bb,0,raw_data/0x77fef9247d9af403ed213bb48d3a4702b702f9bb/Forwarder.sol,1
0x7557ba210eedcecf17923b8d4278f4d6407a26c4,0,raw_data/0x7557ba210eedcecf17923b8d4278f4d6407a26c4/UserWallet.sol,1
0xe846c6fcf817734ca4527b28ccb4aea2b6663c79,1,raw_data/0xe846c6fcf817734ca4527b28ccb4aea2b6663c79/Wagmipet.sol,1
0x873894ac0ee8b51a77136f0027214dcfca02c9c7,0,,0
0x78d6a7067de17cead3eed9707b8f767946adcd7d,0,raw_data/0x78d6a7067de17cead3eed9707b8f767946adcd7d/UserWallet.sol,1
0x0d4a2ffcfdefe68c663acefeed8f802f7dc3f43c,0,raw_data/0x0d4a2ffcfdefe68c663acefeed8f802f7dc3f43c/UserWallet.sol,1
0x40ef62929748b3e045fd2036322880ef486e4454,1,raw_data/0x40ef62929748b3e045fd2036322880ef486e4454/IQ_GAME.sol,1
0xec04fa672313f55b9c9837fae079104257784ecd,1,raw_data/0xec04fa672313f55b9c9837fae079104257784ecd/SFP.sol,1
0xd5f05bd0b377dae95b50ef647f05892862edd4d6,0,raw_data/0xd5f05bd0b377dae95b50ef647f05892862edd4d6/UserWallet.sol,1
0xbc5a26f063331ef49df74cd0c5dd3b80d5547b8b,0,raw_data/0xbc5a26f063331ef49df74cd0c5dd3b80d5547b8b/UserWallet.sol,1
0x650e3e3feab7736181b1a23953f3af6c0462e5f4,1,raw_data/0x650e3e3feab7736181b1a23953f3af6c0462e5f4/SmartContract.sol,1
0x235f4f5d389dfb09a776941478e8bfa810fc07cb,0,raw_data/0x235f4f5d389dfb09a776941478e8bfa810fc07cb/UserWallet.sol,1
0xb483602e5e42b70cfbace4a19224b1364afde641,0,,0
0xdbdce4d3ab827666a66599980b4004b3d70ada18,1,raw_data/0xdbdce4d3ab827666a66599980b4004b3d70ada18/DOGGY.sol,1
0x2642c67935237779212ea390af705bb4518acd0b,0,,0
0x006fde2d7f23e0d52b3163150474602e5d141ddf,1,raw_data/0x006fde2d7f23e0d52b3163150474602e5d141ddf/MiniStars.sol,1
0x922d24925acb720c381df7d90873543ea3cbdb4a,1,raw_data/0x922d24925acb720c381df7d90873543ea3cbdb4a/GTC.sol,1
0x37a04cfb860962c5a1ec3b4b4b91b1d31418b528,1,raw_data/0x37a04cfb860962c5a1ec3b4b4b91b1d31418b528/XRUNE.sol,1
0x8da0f556064a214ac8de2cda3fce51589a073cf0,0,raw_data/0x8da0f556064a214ac8de2cda3fce51589a073cf0/UserWallet.sol,1
0x59de93e7fdbb3968435d43a22c3b3c69821394b3,1,raw_data/0x59de93e7fdbb3968435d43a22c3b3c69821394b3/PulseChain.sol,1
0xcbb64d75d3c55a3558dc3fbf86e68d88e5117cc7,1,raw_data/0xcbb64d75d3c55a3558dc3fbf86e68d88e5117cc7/CHIHUAHUA.sol,1
0x78b55de3b11ec6313c6b49a829b3794558996692,0,raw_data/0x78b55de3b11ec6313c6b49a829b3794558996692/LockToken.sol,1
0xbf19728ddf30812f2973b1eb3640013801bb255a,0,,0
0x15638e37d21b784bf25e0d2abeb1382e559b0eba,1,raw_data/0x15638e37d21b784bf25e0d2abeb1382e559b0eba/PulseChain.sol,1
0xe55b2166ddf6941e16171fd17bccd5e08ab06563,1,raw_data/0xe55b2166ddf6941e16171fd17bccd5e08ab06563/UniswapExchange.sol,1
0x5fa41f2cbcdf458124146e6fbfebdcf551bda2af,0,raw_data/0x5fa41f2cbcdf458124146e6fbfebdcf551bda2af/UserWallet.sol,1
0xa9fdf65d4caba4d469e9d696a11c069f12c332d0,1,raw_data/0xa9fdf65d4caba4d469e9d696a11c069f12c332d0/QuadraticVoting.sol,1
0x7b1385e62febf72dc17e2c5804605d476ad404ff,1,raw_data/0x7b1385e62febf72dc17e2c5804605d476ad404ff/InstaToken.sol,1
0x9293b14c74ce34fc97aea25e7cb2308e3ecb805c,0,,0
0x7fa4f8d1b089d79b65bc35805726a380e0ef4c1b,1,raw_data/0x7fa4f8d1b089d79b65bc35805726a380e0ef4c1b/MyToken.sol,1
0x4bb58e2cf39a207d55dce2d831894df0ff230a47,1,raw_data/0x4bb58e2cf39a207d55dce2d831894df0ff230a47/ERC20.sol,1
0x7aa7f6a518e88effa5ad968601a37f4dc1353e47,0,raw_data/0x7aa7f6a518e88effa5ad968601a37f4dc1353e47/UserWallet.sol,1
0xf879990e5a7d41d768967762c7248539f24fd6ab,0,raw_data/0xf879990e5a7d41d768967762c7248539f24fd6ab/UserWallet.sol,1
0xb249a699ec526bff411c22695592aabba267d29c,0,raw_data/0xb249a699ec526bff411c22695592aabba267d29c/UserWallet.sol,1
0xac7b68f06644d1d0bb27478e54bcd8b875952161,1,raw_data/0xac7b68f06644d1d0bb27478e54bcd8b875952161/TeslaBotToken.sol,1
0x1c5dabc7447669be39168d49762fd63ee274b778,1,raw_data/0x1c5dabc7447669be39168d49762fd63ee274b778/GLS.sol,1
0xf202e1e9fd0f32f3fd4fa89122185f0753a51dc5,0,,0
0x912a3eefa2befa1782aba43e31b8e39d1b487ace,0,,0
0xbe8be194cb658072306bd5bd2baa898f614812ab,0,raw_data/0xbe8be194cb658072306bd5bd2baa898f614812ab/UserWallet.sol,1
0xcffe20953432513311367ebcfa87042ac955d0d9,1,raw_data/0xcffe20953432513311367ebcfa87042ac955d0d9/earth.sol,1
0xeb90b76d8831b7d5269834a384511a099d9b2140,1,raw_data/0xeb90b76d8831b7d5269834a384511a099d9b2140/SGICoin.sol,1
0xd6732ddc97a880a2b34ed6d7de021d971dc34601,0,raw_data/0xd6732ddc97a880a2b34ed6d7de021d971dc34601/UserWallet.sol,1
0x1954c8b3971c8414e5bd52f1722c41e68c3ceee3,0,,0
0xb504035a11E672e12a099F32B1672b9C4a78b22f,1,raw_data/0xb504035a11E672e12a099F32B1672b9C4a78b22f/Safereum.sol,1
0x0d253398592db22366ddf4173a06a5803d6c08df,0,raw_data/0x0d253398592db22366ddf4173a06a5803d6c08df/UserWallet.sol,1
0xaac24cb1858e05510ba73bc861ddcb66d6e6426d,1,raw_data/0xaac24cb1858e05510ba73bc861ddcb66d6e6426d/DragonCapital.sol,1
0xba63e6793b9f4e45adf42b19fdb7f4b5d261e08f,0,,0
0x316eac13138ae83e3e8adf8788f87f8ef6bfcf38,0,raw_data/0x316eac13138ae83e3e8adf8788f87f8ef6bfcf38/UserWallet.sol,1
0xc8f743f1415b8154e3b9090f2de982022ca98323,0,raw_data/0xc8f743f1415b8154e3b9090f2de982022ca98323/UserWallet.sol,1
0x444428f463e435079e304ffab94aa38325df3cc5,0,raw_data/0x444428f463e435079e304ffab94aa38325df3cc5/UserWallet.sol,1
0x2a82d89b580e8ca8ed2a12b0d343d6ef29ffa655,0,,0
0x33b1e3118ee4b37d3b06f22d8fd4a3df6ac319e1,1,raw_data/0x33b1e3118ee4b37d3b06f22d8fd4a3df6ac319e1/Corny.sol,1
0xa6a18f8ea618aa7afd5e9dd7939cc6468e920a6b,1,raw_data/0xa6a18f8ea618aa7afd5e9dd7939cc6468e920a6b/ZombieInu.sol,1
0xdb07f1625cbe28140a9b6bdc517d40cec8fc7903,0,raw_data/0xdb07f1625cbe28140a9b6bdc517d40cec8fc7903/Forwarder.sol,1
0x44081dc85579a8958c6e18fffbd328a569b82f88,0,raw_data/0x44081dc85579a8958c6e18fffbd328a569b82f88/UserWallet.sol,1
0xed1d2fe3a853f123a0dbde7b53bcab01ee5f198c,0,raw_data/0xed1d2fe3a853f123a0dbde7b53bcab01ee5f198c/UserWallet.sol,1
0x467a2baa61fbab9fd0be636a9cdd0171b7a46a39,0,raw_data/0x467a2baa61fbab9fd0be636a9cdd0171b7a46a39/UserWallet.sol,1
0x5b220cbe0fc836436a0f6c72e01d37c61176e2e7,1,raw_data/0x5b220cbe0fc836436a0f6c72e01d37c61176e2e7/ETR.sol,1
0xfdc58a8b00751a0fe93650b441accd2b3688edf5,1,raw_data/0xfdc58a8b00751a0fe93650b441accd2b3688edf5/DRCT.sol,1
0xc3dd8e5fb9dfb5e0507c374c24386ee10117a63d,0,raw_data/0xc3dd8e5fb9dfb5e0507c374c24386ee10117a63d/UserWallet.sol,1
0x8d59dabe9c298082c2043b2bd992618a85928779,0,,0
0x4e39676c2993b8f60f871251bbfe98a97c70c7b5,0,,0
0x172cb37eadfdd3c6ab73e94f10c627d0380c6ff4,1,raw_data/0x172cb37eadfdd3c6ab73e94f10c627d0380c6ff4/ERC20.sol,1
0x96a72e2131b02936551c38571ca18567508e5707,1,raw_data/0x96a72e2131b02936551c38571ca18567508e5707/ERC20.sol,1
0xa7084e9429a499a4a6d1e54be18882bcb2ffa0e8,0,raw_data/0xa7084e9429a499a4a6d1e54be18882bcb2ffa0e8/UserWallet.sol,1
0xd1df8e77c27ddd6fa8b65db9fbac0be7bb110b4e,1,raw_data/0xd1df8e77c27ddd6fa8b65db9fbac0be7bb110b4e/ERC20.sol,1
0x76273cbcbbfdcafb3bfc8c72e0ca4cce6c52c2bd,0,raw_data/0x76273cbcbbfdcafb3bfc8c72e0ca4cce6c52c2bd/UserWallet.sol,1
0xfc81482b70b353b2e6c9c986abf22ca2dfc24c34,0,raw_data/0xfc81482b70b353b2e6c9c986abf22ca2dfc24c34/UserWallet.sol,1
0xc9f4f027fefc62cda2b8f2f132ae326ca39f68ab,0,raw_data/0xc9f4f027fefc62cda2b8f2f132ae326ca39f68ab/UserWallet.sol,1
0xf2870bbd6ac4b0c7b57da8e247e556c16c086dd8,1,raw_data/0xf2870bbd6ac4b0c7b57da8e247e556c16c086dd8/Ridotto.sol,1
0x8de1cb4124904ede26d7295ef1f83bab4c2bcfc0,1,raw_data/0x8de1cb4124904ede26d7295ef1f83bab4c2bcfc0/NoteChainToken.sol,1
0x699905cfddec8d474481bb47a11f8a7c0b091083,1,raw_data/0x699905cfddec8d474481bb47a11f8a7c0b091083/PolkaDoge.sol,1
0xe55b5354aa7510d3d61bd1ab4ac8eb02bceb2938,0,raw_data/0xe55b5354aa7510d3d61bd1ab4ac8eb02bceb2938/UserWallet.sol,1
0xa71ea2e14c659a145ac5c17de2958f8bfc7307bb,0,,0
0x741f1923974464efd0aa70e77800ba5d9ed18902,1,raw_data/0x741f1923974464efd0aa70e77800ba5d9ed18902/OpenAddressLottery.sol,1
0x15479436236164f8f6c8cc3a7d9cc9711314023a,1,raw_data/0x15479436236164f8f6c8cc3a7d9cc9711314023a/Token.sol,1
0xe9b9812898593d258404aa938d023967ceb83daf,1,raw_data/0xe9b9812898593d258404aa938d023967ceb83daf/DynoByte.sol,1
0xca2b90ebdc89ed8ef87fe233968bef7c2c2d116d,1,raw_data/0xca2b90ebdc89ed8ef87fe233968bef7c2c2d116d/DoozerDoge.sol,1
0xa4aa166fddb71d9e24f4cf1c15af45ab5fe0033f,1,raw_data/0xa4aa166fddb71d9e24f4cf1c15af45ab5fe0033f/SpaceXDoge1Moon.sol,1
0x4fb40b89285177c593397549fc57c52fe3ed01e1,1,raw_data/0x4fb40b89285177c593397549fc57c52fe3ed01e1/ShiblerInu.sol,1
0x16c06c471675417937862388c0b1a24837e3b00b,0,,0
0x6c933f57e38bc3f02be52099b4ad39d3c3dcff5e,1,raw_data/0x6c933f57e38bc3f02be52099b4ad39d3c3dcff5e/Enzyme.sol,1
